date,brent,cpi,gdp_growth,industrial_production,policy_rate,usdtry
2019-01-31,1.9669550832712857,,,,,-0.19792155810841783
2019-02-28,0.3908631886831922,,,,,-0.20006298990322077
2019-03-31,0.4215980539960946,-0.18786619035021643,,,-0.41638643451654705,0.3022015954863335
2019-04-30,0.6014525460449063,-0.6963997001087295,,2.0967404271903805,-0.39855860987296265,0.5787011981396194
2019-05-31,-0.8463918412788228,-0.14733404433864608,,1.8199305872280247,-0.3828562028095847,-0.30023946011305613
2019-06-30,0.1095918171321245,0.2759507339814278,,-0.09657836302221023,-0.3688854904524234,-0.6346122837255511
2019-07-31,-0.5352980316050545,-0.1983915502058902,,0.5989451024736827,-0.35634832254989923,-0.6993004456522387
2019-08-31,-0.4520183777506293,-0.812074480881273,-0.01879614347713436,-2.040912276240021,-0.34501410374528135,0.31696346570826195
2019-09-30,0.037481119466985784,0.13589775539291954,-0.018121514378086023,2.3309790914508715,-1.934991519994945,-0.5732256496471733
2019-10-31,-0.23230592615262316,-0.21018684941358481,0.06454278567359722,-1.0663466624193356,-0.21794894859026745,-0.026358451987610474
2019-11-30,0.9293092280924706,-0.09996268546071584,-0.022637032552499332,1.6925168211645762,-1.387764373802706,-0.1643993795003735
2019-12-31,0.5672699675004784,0.6827902652087958,-0.021966705731599034,-0.459463860243427,-1.0292115904542805,0.24896922321569745
2020-01-31,-1.7181457121302233,-0.5922720396345377,-1.6840275607549118,0.36172858808050284,-0.09660679298446447,-0.1493197090482122
2020-02-29,-1.0060883392965727,-0.28169699593945285,0.06888440639326758,0.9297169249199864,-0.8195283971395841,0.26920935436466903
2020-03-31,-5.917233308742737,0.2333035560080331,0.06714198914208823,-0.07099971624909304,-0.3348811581306449,0.7217496293046436
2020-04-30,0.5688317493723559,-0.6137441049993587,2.0033614600550838,1.1863996209450665,-0.23455649522302957,0.9917978757128786
2020-05-31,1.9768750978295095,-0.4049608438881511,-0.027965131917971675,-2.741698507964107,-0.41971809235472307,-0.8283179614287073
2020-06-30,0.913700627621138,-0.1409709461036706,-0.0273526892094105,-10.921021622225185,-0.4107858328450657,-0.13755697532943179
2020-07-31,0.24759886214276322,0.33357859534233475,-1.4332720379541437,2.3525110913287652,-0.20645043872785704,-0.016987240843794535
2020-08-31,0.3083443448924389,0.12845970710432228,0.03226848183644302,2.103867868155324,-0.0034378763500750153,0.7610550394508419
2020-09-30,-0.4662452799017935,-0.3951506560291173,0.03164331917902365,1.5596837978774922,-0.0033821034718207552,1.1307716187411332
2020-10-31,-0.35221379776720224,-0.10648840227957929,-10.345247363258776,0.22305374276907922,-0.0033289555529396058,0.5491567863687997
2020-11-30,1.2846943499114367,0.013441883990773881,0.18663814312055535,0.31831819867690064,0.8359494847817707,-1.3024864450223945
2020-12-31,0.5525526829621114,1.2303486129708623,0.18328249644810307,0.0030300081750036186,-0.028755241070394302,-1.6355448784885211
2021-01-31,0.5032015046400516,1.409244245812916,11.535222994911559,0.18945379755405148,2.0059748951254344,-0.1856176234371693
2021-02-28,1.244954227526231,0.2867290147557666,-0.0879549858265125,-0.029407266110807025,0.7398965385864098,-0.7842611847524739
2021-03-31,-0.2623603265384093,0.7727833717267858,-0.08656166503242003,0.05618031839525501,-0.10345706314395885,2.982668819594364
2021-04-30,0.4920859062689051,-0.07944095916361044,-2.797609326845351,0.3753385877704852,-0.10207362754693819,-0.6940839350664534
2021-05-31,0.18583206603583038,0.12288412868345551,-0.00041562460429043634,-0.023037199965130147,0.7499846899575278,0.6954235242953224
2021-06-30,0.8809152292591866,0.8430079350638732,-0.0004096549921492947,-0.022740201792429103,-0.12069446338796616,0.10562459047165372
2021-07-31,0.06311622721729589,-0.08837484014453074,0.17076257555125401,0.3503963609483819,-0.11919315697857924,-0.8665075861599645
2021-08-31,-0.5384312592614551,1.2114916728085947,-0.00522031167340439,0.1676300143990898,-0.11774649539885963,-0.6198363558846788
2021-09-30,0.5047847675782579,1.0517873562873041,-0.0051512695206879155,-0.4218202367585191,-0.11635124335358163,0.9837032478886186
2021-10-31,0.6103783117437159,0.20206684945550413,-0.20828824153944422,0.927065033611352,-0.11500442742047545,1.4218168634815287
2021-11-30,-1.5351822812327682,0.3875137590153789,0.0002591168456932695,-0.4146070293404596,-0.5685165471132317,8.166960928820378
2021-12-31,0.7562183001937798,1.9090391836930203,0.00025594153410514936,0.11916454277670976,-1.0186444076774752,0.22397637790312236
2022-01-31,1.798114744651467,3.3596481452584244,0.32891044297298516,0.5651587040506103,-0.5380198452005206,0.7642247577338468
2022-02-28,1.2056106143913041,15.530562370131271,-0.00766235695181008,-0.07515807274135977,-0.5307232569295284,0.40821381968567994
2022-03-31,0.40962227257564676,5.721429541446787,-0.007574877741406942,-0.08261562807922969,-0.058190782319660066,0.7099615280703121
2022-04-30,0.03258046170133281,1.8019375848336256,-0.10009732763492109,0.5601835502951538,-0.05760440805796334,-0.13936808390441766
2022-05-31,1.9607318940252814,2.172337114941519,-0.005326213829880869,-1.011332146226976,-0.05703540167183125,2.449146184879038
2022-06-30,-0.8005634517957813,3.12426129139122,-0.005269301656306743,0.4721956752551758,-0.05648292279440321,0.13048194865251253
2022-07-31,-1.0836460841980047,0.898838353187754,-0.5688174972722091,-0.2232165636176565,-0.05594618687829905,1.7263299028792474
2022-08-31,-1.8448685536115799,1.9717932401268812,0.006684953771884153,0.3685430286874701,-0.05542446051964385,0.00705130818361643
2022-09-30,-0.9372309872073082,0.6130809264492852,0.006617821564699302,-1.7376944081520627,-0.054917057251863695,0.14191792400764952
2022-10-31,0.45999266379900844,0.1319954946667514,0.3162162221741899,0.761943562091804,-0.5533038931707868,-0.3006169175665615
2022-11-30,-0.9409957297834722,1.063904704028281,0.0003555745740559516,-0.59532442573478,-0.5469115634731504,-0.3994344425207112
2022-12-31,-0.359564675026996,1.3734243526658798,0.00035220670244467603,0.7043172118311023,-0.7933759262379839,-0.2960066951379231
2023-01-31,0.03865210915257697,1.0140713230718112,-0.1723344132921916,-0.33074404711058014,-0.7823188099606302,-0.27846500444577266
2023-02-28,-0.056805394420455985,-0.009095263383685156,0.003573188714880253,-0.05721354767339425,-0.008622501050370227,-0.3035420905598227
2023-03-31,-0.5075838033007298,3.4629134183180694,0.0035411629995999155,0.2225696763155274,-0.008551567981338357,0.07201381758852321
2023-04-30,0.23023030057701233,1.2140187906479922,0.2188543948477927,-1.3192575384269607,-0.26719423056264796,0.03788024691715085
2023-05-31,-1.1487272324160909,0.7044417300197522,-0.00033240833324389967,1.2227788094601832,-0.00420494095393746,1.2004236332533653
2023-06-30,0.29336873670826963,0.7928370739762962,-0.000329581008806452,0.028566865995001783,-0.004171977015586558,9.586777028276526
2023-07-31,1.277751381358287,-0.7592051216265695,-0.4163007857888944,0.21722460271348928,-0.004139776096684187,0.9255313414168796
2023-08-31,0.21542739900997337,1.8745064194894694,0.006658499179575868,0.5275162664427111,3.467412980302488,-0.8384782164973912
2023-09-30,0.9999268774193545,5.7590209589685495,0.006604610715495094,-0.16984364682681996,1.1836543296781146,0.5506627887748422
2023-10-31,-1.1445215784851779,4.924642681901282,0.8603972739154022,-0.24254030251887423,3.627745281585234,0.581520300324062
2023-11-30,-0.6502277310622556,2.0956723944639806,-0.007120696343576192,-0.16158674069920576,2.1571128439351046,0.3677086114444292
2023-12-31,-0.5140630175423924,1.356009611136066,-0.007065734210042068,-0.21954069137134027,2.0719248910482,0.22297452083701327
2024-01-31,0.6260135027306315,1.304906898283571,-0.42945568378782667,-0.5341153223416233,1.9961177142946078,0.6709517668690108
2024-02-29,0.16732514850494462,1.1223846971445028,-0.0005083308431668025,0.48429755497918725,0.868534528177737,0.5507357026154976
2024-03-31,0.16740636188789937,3.6138338952068936,-0.0005045809881448338,0.10720084278862511,0.8580205554306802,0.9435873946468292
2024-04-30,0.22331407103775724,2.175671947532235,-0.1609862411860197,0.6592739402890069,-0.21561236110201723,-0.36774654829045367
2024-05-31,-1.1360580821197184,1.3271661475609176,0.001845491966166143,-0.4384761880639427,1.92692237189658,-0.5737478744930866
2024-06-30,0.9574192368572194,1.3797308572317812,0.0018324548717088356,-1.3063155829051376,-0.235592361966532,0.2767403456732426
2024-07-31,-0.7645321932256539,1.5512868754539721,0.030755845756502687,0.47046107519391017,-0.2339715112622367,-0.22861522373919538
2024-08-31,-0.17193779959790736,0.37365820992394044,0.0014024276179102752,-0.6125632682294065,-0.23238368289217148,0.7048930955349232
2024-09-30,-1.0084633970205914,1.5355579410053497,0.0013929231616568716,0.20924959910138294,-0.23082776987245412,-0.3137719308360984
2024-10-31,0.10446304506129026,1.0222273975447826,-0.6014423704058599,-0.4969586426673679,-0.2293027165148322,-0.32165316882610606
2024-11-30,0.10509044611766517,1.4288139969754259,0.009443966422150675,0.3300519900837784,-0.22780751540882999,-0.01338042044455492
